,mouse_id,days,rel_days,rel_sess,metric,perf,perf_norm
394,69,2021-03-04,-4,-3,si_norm,-6.90689,1.0171146587891917
395,69,2021-03-06,-2,-2,si_norm,-6.69105,0.9853298717210526
396,69,2021-03-07,-1,-1,si_norm,-6.77407,0.9975554694897558
397,69,2021-03-08,0,0,si_norm,-6.90689,1.0171146587891917
398,69,2021-03-10,2,1,si_norm,-6.90689,1.0171146587891917
399,69,2021-03-11,3,2,si_norm,-6.90689,1.0171146587891917
400,69,2021-03-14,6,3,si_norm,-6.66022,0.9807898189722075
401,69,2021-03-17,9,4,si_norm,-6.90689,1.0171146587891917
402,69,2021-03-20,12,5,si_norm,-6.90689,1.0171146587891917
403,69,2021-03-23,15,6,si_norm,-5.18017,0.7628363622440791
404,69,2021-03-31,23,7,si_norm,-6.75674,0.9950034385414105
405,69,2021-02-11,-25,-22,si_raw,5661.67,1.4302937468789971
406,69,2021-02-12,-24,-21,si_raw,2160.0,0.5456754797186403
407,69,2021-02-14,-22,-20,si_raw,8338.42,2.1065145062942148
408,69,2021-02-16,-20,-19,si_raw,6680.78,1.6877489960160637
409,69,2021-02-17,-19,-18,si_raw,4839.7,1.222641490367733
410,69,2021-02-18,-18,-17,si_raw,7970.55,2.0135804142923184
411,69,2021-02-19,-17,-16,si_raw,6396.36,1.6158966719690377
412,69,2021-02-20,-16,-15,si_raw,14524.4,3.669263397048805
413,69,2021-02-21,-15,-14,si_raw,7032.4,1.7765778905432248
414,69,2021-02-22,-14,-13,si_raw,10372.6,2.6204043893192446
415,69,2021-02-23,-13,-12,si_raw,9007.04,2.275426330020825
416,69,2021-02-24,-12,-11,si_raw,5054.8,1.276981673556381
417,69,2021-02-25,-11,-10,si_raw,8338.42,2.1065145062942148
418,69,2021-02-26,-10,-9,si_raw,15405.8,3.8919293080784385
419,69,2021-02-27,-9,-8,si_raw,17664.8,4.4626149139508495
420,69,2021-02-28,-8,-7,si_raw,11639.1,2.9403571648116786
421,69,2021-03-01,-7,-6,si_raw,3986.31,1.0070516766468578
422,69,2021-03-02,-6,-5,si_raw,3986.31,1.0070516766468578
423,69,2021-03-03,-5,-4,si_raw,3986.31,1.0070516766468578
424,69,2021-03-04,-4,-3,si_raw,3986.31,1.0070516766468578
425,69,2021-03-06,-2,-2,si_raw,2790.0,0.7048308279699104
426,69,2021-03-07,-1,-1,si_raw,5661.67,1.4302937468789971
427,69,2021-03-08,0,0,si_raw,3423.52,0.8648754251510923
428,69,2021-03-10,2,1,si_raw,1861.17,0.4701827928647878
429,69,2021-03-11,3,2,si_raw,7032.4,1.7765778905432248
430,69,2021-03-14,6,3,si_raw,2273.96,0.5744649138245367
431,69,2021-03-17,9,4,si_raw,2880.0,0.7275673062915203
432,69,2021-03-20,12,5,si_raw,2880.0,0.7275673062915203
433,69,2021-03-23,15,6,si_raw,2989.74,0.7552906521916701
434,69,2021-03-31,23,7,si_raw,12213.6,3.0854916847646225
435,83,2021-06-17,-34,-26,blr,0.49819329380989075,0.6461524909075701
436,83,2021-06-21,-30,-25,blr,0.464709609746933,0.6027244357111902
437,83,2021-06-22,-29,-24,blr,0.47889503836631775,0.6211228167229279
438,83,2021-06-23,-28,-23,blr,0.42921626567840576,0.5566898684749843
439,83,2021-06-24,-27,-22,blr,0.4534527361392975,0.5881243657949922
440,83,2021-06-25,-26,-21,blr,0.48394402861595154,0.6276713143982375
441,83,2021-06-27,-24,-20,blr,0.625,0.8106197169553583
442,83,2021-06-28,-23,-19,blr,0.6392045617103577,0.8290429134243584
443,83,2021-06-29,-22,-18,blr,0.5950186252593994,0.7717341273455052
444,83,2021-06-30,-21,-17,blr,0.5377046465873718,0.6973983814755781
445,83,2021-07-01,-20,-16,blr,0.4099201560020447,0.5316629773322781
446,83,2021-07-02,-19,-15,blr,0.7188575267791748,0.9323521358223418
447,83,2021-07-03,-18,-14,blr,0.4509523808956146,0.5848814261791169
448,83,2021-07-04,-17,-13,blr,0.37052637338638306,0.48056957427034436
449,83,2021-07-05,-16,-12,blr,0.5261059403419495,0.6823549575176379
450,83,2021-07-06,-15,-11,blr,0.6093320250511169,0.7902984858860348
451,83,2021-07-07,-14,-10,blr,0.6333333253860474,0.8214279695405337
452,83,2021-07-08,-13,-9,blr,0.5517056584358215,0.7155575754942644
453,83,2021-07-09,-12,-8,blr,0.6473119854927063,0.8395581735390537
454,83,2021-07-10,-11,-7,blr,0.6615442037582397,0.8580172403263395
455,83,2021-07-11,-10,-6,blr,0.6350000500679016,0.8235896973642892
456,83,2021-07-14,-7,-5,blr,0.47494274377822876,0.6159967240504145
457,83,2021-07-15,-6,-4,blr,0.8176767230033875,1.0605197980191854
458,83,2021-07-18,-3,-3,blr,0.898201048374176,1.164959167363329
459,83,2021-07-19,-2,-2,blr,0.7476606369018555,0.969709526182472
460,83,2021-07-20,-1,-1,blr,0.8766188621520996,1.136967254264741
461,83,2021-07-21,0,0,blr,0.6887656450271606,0.8933232195527868
462,83,2021-07-24,3,1,blr,0.6517857313156128,0.8453605840553652
463,83,2021-07-27,6,2,blr,0.6233118772506714,0.8084302360189637
464,83,2021-07-30,9,3,blr,0.8780863881111145,1.1388706230287753
465,83,2021-08-02,12,4,blr,0.8628472089767456,1.1191055365063207
466,83,2021-08-05,15,5,blr,0.8413053750991821,1.091165960057473
467,83,2021-08-08,18,6,blr,0.9133657813072205,1.18462769779195
468,83,2021-08-11,21,7,blr,0.8556854128837585,1.109816747511458
469,83,2021-08-15,25,8,blr,0.8627873659133911,1.1190279205589957
470,83,2021-08-17,27,9,blr,0.33101850748062134,0.4293282061454823
471,83,2021-06-17,-34,-26,dist,5.39818811416626,4.234861530320083
472,83,2021-06-21,-30,-25,dist,6.032415866851807,4.732411199673207
473,83,2021-06-22,-29,-24,dist,6.087536334991455,4.775653032881141
474,83,2021-06-23,-28,-23,dist,6.880704402923584,5.397890877677489
475,83,2021-06-24,-27,-22,dist,5.80717134475708,4.555707583318848
476,83,2021-06-25,-26,-21,dist,5.28221321105957,4.143879585033619
477,83,2021-06-27,-24,-20,dist,0.222222238779068,0.17433264463634332
478,83,2021-06-28,-23,-19,dist,3.151515245437622,2.472353758865319
479,83,2021-06-29,-22,-18,dist,3.3775131702423096,2.6496484172667074
480,83,2021-06-30,-21,-17,dist,4.5105390548706055,3.538503646130907
481,83,2021-07-01,-20,-16,dist,5.341434955596924,4.190338856625419
482,83,2021-07-02,-19,-15,dist,2.077918767929077,1.6301207122330992
483,83,2021-07-03,-18,-14,dist,4.993809700012207,3.917627941275858
484,83,2021-07-04,-17,-13,dist,5.181891441345215,4.065177473467324
485,83,2021-07-05,-16,-12,dist,3.60357928276062,2.8269965687141245
486,83,2021-07-06,-15,-11,dist,2.9923055171966553,2.3474542297786933
487,83,2021-07-07,-14,-10,dist,5.193333148956299,4.074153456960044
488,83,2021-07-08,-13,-9,dist,4.170872211456299,3.272036079999661
489,83,2021-07-09,-12,-8,dist,2.4769818782806396,1.9431844622277996
490,83,2021-07-10,-11,-7,dist,2.791870355606079,2.1902134784021516
491,83,2021-07-11,-10,-6,dist,2.1111111640930176,1.6561600422158642
492,83,2021-07-14,-7,-5,dist,3.6395270824432373,2.855197504056868
493,83,2021-07-15,-6,-4,dist,1.8126262426376343,1.4219995638259324
494,83,2021-07-18,-3,-3,dist,0.5504761934280396,0.4318468355683618
495,83,2021-07-19,-2,-2,dist,1.5177334547042847,1.1906571028415656
496,83,2021-07-20,-1,-1,dist,0.6722084283828735,0.5273453895104252
497,83,2021-07-21,0,0,dist,1.6341652870178223,1.2819975076480092
498,83,2021-07-24,3,1,dist,4.142857074737549,3.2500582937040057
499,83,2021-07-27,6,2,dist,2.94869327545166,2.31324056383915
500,83,2021-07-30,9,3,dist,0.7569444179534912,0.5938205057673983
501,83,2021-08-02,12,4,dist,0.875,0.6864347371122285
502,83,2021-08-05,15,5,dist,0.7278243899345398,0.5709759357355244
503,83,2021-08-08,18,6,dist,0.44117966294288635,0.3461040525159563
504,83,2021-08-11,21,7,dist,0.9380663633346558,0.7359101000107984
505,83,2021-08-15,25,8,dist,0.5686083436012268,0.44607145012540317
506,83,2021-08-17,27,9,dist,10.234127044677734,8.028640351413152
507,83,2021-06-17,-34,-26,si,0.173796,0.11788187575317038
508,83,2021-06-21,-30,-25,si,0.132817,0.09008675166234452
509,83,2021-06-22,-29,-24,si,0.356826,0.24202696378225488
510,83,2021-06-23,-28,-23,si,0.450409,0.3055021851832592
511,83,2021-06-24,-27,-22,si,0.378507,0.2567326931903223
512,83,2021-06-25,-26,-21,si,0.674009,0.45716498190130156
513,83,2021-06-27,-24,-20,si,1.67191,1.1340185441004573
514,83,2021-06-28,-23,-19,si,1.11127,0.7537491775888147
515,83,2021-06-29,-22,-18,si,0.966088,0.6552755275301437
516,83,2021-06-30,-21,-17,si,0.577274,0.39155183055729514
517,83,2021-07-01,-20,-16,si,0.405164,0.2748135302749058
518,83,2021-07-02,-19,-15,si,1.48043,1.0041420131721444
519,83,2021-07-03,-18,-14,si,1.05594,0.7162200964510272
520,83,2021-07-04,-17,-13,si,0.600138,0.40705996197125455
521,83,2021-07-05,-16,-12,si,1.14857,0.7790489196173612
522,83,2021-07-06,-15,-11,si,1.44942,0.9831086351478756
523,83,2021-07-07,-14,-10,si,2.02804,1.3755734269054503
524,83,2021-07-08,-13,-9,si,1.35648,0.9200695460290256
525,83,2021-07-09,-12,-8,si,1.3001,0.8818282737617483
526,83,2021-07-10,-11,-7,si,1.71974,1.1664605457418884
527,83,2021-07-11,-10,-6,si,1.42813,0.9686681121508849
528,83,2021-07-14,-7,-5,si,1.14329,0.7754676156519261
529,83,2021-07-15,-6,-4,si,1.92592,1.30630775248306
530,83,2021-07-18,-3,-3,si,1.98286,1.3449288600193987
531,83,2021-07-19,-2,-2,si,1.46425,0.993167487005338
532,83,2021-07-20,-1,-1,si,1.77169,1.2016970497199844
533,83,2021-07-21,0,0,si,1.18703,0.8051354632746774
534,83,2021-07-24,3,1,si,2.07122,1.40486143925914
535,83,2021-07-27,6,2,si,1.27468,0.8645864656554306
536,83,2021-07-30,9,3,si,1.93734,1.3140536788628454
537,83,2021-08-02,12,4,si,1.93655,1.3135178398225626
538,83,2021-08-05,15,5,si,1.32781,0.9006233368076201
539,83,2021-08-08,18,6,si,1.70319,1.1552350569865948
540,83,2021-08-11,21,7,si,1.78871,1.213241328790383
541,83,2021-08-15,25,8,si,1.08903,0.7386642911889522
542,83,2021-08-17,27,9,si,1.10337,0.7483907871859858
543,83,2021-06-17,-34,-26,si_norm,-6.90689,1.0109734891509268
544,83,2021-06-21,-30,-25,si_norm,-6.90689,1.0109734891509268
545,83,2021-06-22,-29,-24,si_norm,-6.90689,1.0109734891509268
546,83,2021-06-23,-28,-23,si_norm,-6.47521,0.9477877375613297
547,83,2021-06-24,-27,-22,si_norm,-6.90689,1.0109734891509268
548,83,2021-06-25,-26,-21,si_norm,-6.90689,1.0109734891509268
549,83,2021-06-27,-24,-20,si_norm,-4.48948,0.6571329875057085
550,83,2021-06-28,-23,-19,si_norm,-5.18017,0.7582304827925386
551,83,2021-06-29,-22,-18,si_norm,-6.90689,1.0109734891509268
552,83,2021-06-30,-21,-17,si_norm,-6.90689,1.0109734891509268
553,83,2021-07-01,-20,-16,si_norm,-6.90689,1.0109734891509268
554,83,2021-07-02,-19,-15,si_norm,-6.47521,0.9477877375613297
555,83,2021-07-03,-18,-14,si_norm,-6.90689,1.0109734891509268
556,83,2021-07-04,-17,-13,si_norm,-6.90689,1.0109734891509268
557,83,2021-07-05,-16,-12,si_norm,-6.90689,1.0109734891509268
558,83,2021-07-06,-15,-11,si_norm,-6.90689,1.0109734891509268
559,83,2021-07-07,-14,-10,si_norm,-4.83482,0.7076810032904366
560,83,2021-07-08,-13,-9,si_norm,-6.90689,1.0109734891509268
561,83,2021-07-09,-12,-8,si_norm,-6.90689,1.0109734891509268
562,83,2021-07-10,-11,-7,si_norm,-6.90689,1.0109734891509268
563,83,2021-07-11,-10,-6,si_norm,-6.90689,1.0109734891509268
564,83,2021-07-14,-7,-5,si_norm,-6.90689,1.0109734891509268
565,83,2021-07-15,-6,-4,si_norm,-6.90689,1.0109734891509268
566,83,2021-07-18,-3,-3,si_norm,-6.90689,1.0109734891509268
567,83,2021-07-19,-2,-2,si_norm,-6.78355,0.9929199990632208
568,83,2021-07-20,-1,-1,si_norm,-6.80532,0.9961065117858523
569,83,2021-07-21,0,0,si_norm,-6.90689,1.0109734891509268
570,83,2021-07-24,3,1,si_norm,-4.68682,0.6860179861590885
571,83,2021-07-27,6,2,si_norm,-6.90689,1.0109734891509268
572,83,2021-07-30,9,3,si_norm,-6.90689,1.0109734891509268
573,83,2021-08-02,12,4,si_norm,-6.69105,0.9793806133561282
574,83,2021-08-05,15,5,si_norm,-6.90689,1.0109734891509268
575,83,2021-08-08,18,6,si_norm,-6.90689,1.0109734891509268
576,83,2021-08-11,21,7,si_norm,-6.79178,0.9941246384618087
577,83,2021-08-15,25,8,si_norm,-6.90689,1.0109734891509268
578,83,2021-08-17,27,9,si_norm,-3.74123,0.5476103350156325
579,83,2021-06-17,-34,-26,si_raw,1861.17,0.259332179612584
580,83,2021-06-21,-30,-25,si_raw,1861.17,0.259332179612584
581,83,2021-06-22,-29,-24,si_raw,1861.17,0.259332179612584
582,83,2021-06-23,-28,-23,si_raw,900.0,0.12540442928444234
583,83,2021-06-24,-27,-22,si_raw,2358.18,0.32858468561109583
584,83,2021-06-25,-26,-21,si_raw,3986.31,0.5554454783342948
585,83,2021-06-27,-24,-20,si_raw,905.552,0.1261780352748726
586,83,2021-06-28,-23,-19,si_raw,720.0,0.10032354342755388
587,83,2021-06-29,-22,-18,si_raw,3986.31,0.5554454783342948
588,83,2021-06-30,-21,-17,si_raw,6396.36,0.8912576392198174
589,83,2021-07-01,-20,-16,si_raw,7032.4,0.9798823427776804
590,83,2021-07-02,-19,-15,si_raw,4839.7,0.6743553515643507
591,83,2021-07-03,-18,-14,si_raw,1393.16,0.19412048300212634
592,83,2021-07-04,-17,-13,si_raw,3986.31,0.5554454783342948
593,83,2021-07-05,-16,-12,si_raw,3986.31,0.5554454783342948
594,83,2021-07-06,-15,-11,si_raw,3986.31,0.5554454783342948
595,83,2021-07-07,-14,-10,si_raw,2016.0,0.28090592159715083
596,83,2021-07-08,-13,-9,si_raw,3986.31,0.5554454783342948
597,83,2021-07-09,-12,-8,si_raw,3986.31,0.5554454783342948
598,83,2021-07-10,-11,-7,si_raw,4566.45,0.6362811734510464
599,83,2021-07-11,-10,-6,si_raw,1393.16,0.19412048300212634
600,83,2021-07-14,-7,-5,si_raw,2880.0,0.40129417371021553
601,83,2021-07-15,-6,-4,si_raw,1393.16,0.19412048300212634
602,83,2021-07-18,-3,-3,si_raw,7032.4,0.9798823427776804
603,83,2021-07-19,-2,-2,si_raw,6282.14,0.8753424237610741
604,83,2021-07-20,-1,-1,si_raw,8215.8,1.144775233461246
605,83,2021-07-21,0,0,si_raw,7032.4,0.9798823427776804
606,83,2021-07-24,3,1,si_raw,1600.19,0.2229676818851909
607,83,2021-07-27,6,2,si_raw,7032.4,0.9798823427776804
608,83,2021-07-30,9,3,si_raw,3423.52,0.47702730193763787
609,83,2021-08-02,12,4,si_raw,2790.0,0.3887537307817713
610,83,2021-08-05,15,5,si_raw,3986.31,0.5554454783342948
611,83,2021-08-08,18,6,si_raw,11772.9,1.6404153394697902
612,83,2021-08-11,21,7,si_raw,6915.2,0.9635518993197508
613,83,2021-08-15,25,8,si_raw,16905.8,2.355624667329917
614,83,2021-08-17,27,9,si_raw,1008.14,0.1404724681542419
615,85,2021-06-17,-29,-23,blr,0.531997799873352,0.6368401601318607
616,85,2021-06-21,-25,-22,blr,0.4539198577404022,0.5433751698959028
617,85,2021-06-22,-24,-21,blr,0.5022321343421936,0.6012084879561355
618,85,2021-06-23,-23,-20,blr,0.2202380895614624,0.26364105313376557
619,85,2021-06-24,-22,-19,blr,0.4494751989841461,0.5380545892567734
620,85,2021-06-25,-21,-18,blr,0.4017857015132904,0.48096678322979775
621,85,2021-06-27,-19,-17,blr,0.5208333134651184,0.62347545577838
622,85,2021-06-28,-18,-16,blr,0.30000001192092896,0.35912189049798054
623,85,2021-06-29,-17,-15,blr,0.5833333134651184,0.69829251332583
624,85,2021-06-30,-16,-14,blr,0.46726804971694946,0.5593539290521227
625,85,2021-07-01,-15,-13,blr,0.5305343866348267,0.6350883477721414
626,85,2021-07-02,-14,-12,blr,0.5366296768188477,0.6423848545956022
627,85,2021-07-03,-13,-11,blr,0.5175972580909729,0.6196016615199132
628,85,2021-07-04,-12,-10,blr,0.43592268228530884,0.5218312385084585
629,85,2021-07-05,-11,-9,blr,0.5760605931282043,0.6895865367502554
630,85,2021-07-06,-10,-8,blr,0.5175392627716064,0.6195322368935688
631,85,2021-07-07,-9,-7,blr,0.7569402456283569,0.9061126706745217
632,85,2021-07-08,-8,-6,blr,0.706632673740387,0.8458908386582863
633,85,2021-07-09,-7,-5,blr,0.738095223903656,0.8835538054767635
634,85,2021-07-10,-6,-4,blr,0.8150293231010437,0.9756495323089582
635,85,2021-07-11,-5,-3,blr,0.9017195105552673,1.079424008205948
636,85,2021-07-14,-2,-2,blr,0.8894345164299011,1.0647179744067863
637,85,2021-07-15,-1,-1,blr,0.8666666150093079,1.0374631361536792
638,85,2021-07-16,0,0,blr,0.7500118613243103,0.8978188894395345
639,85,2021-07-19,3,1,blr,0.2750000059604645,0.32919506034389
640,85,2021-07-21,5,2,blr,0.7954545617103577,0.9522171155178453
641,85,2021-07-24,8,3,blr,1.0,1.1970729207591977
642,85,2021-07-27,11,4,blr,0.9795918464660645,1.1726428728010274
643,85,2021-07-30,14,5,blr,0.9438775777816772,1.1298902888742293
644,85,2021-08-02,17,6,blr,0.9659863710403442,1.156356126594843
645,85,2021-08-05,20,7,blr,1.0,1.1970729207591977
646,85,2021-08-08,23,8,blr,0.9708333015441895,1.1621582558497978
647,85,2021-08-11,26,9,blr,0.9754900932312012,1.167732775075936
648,85,2021-06-17,-29,-23,dist,5.361528396606445,4.019082881784305
649,85,2021-06-21,-25,-22,dist,8.702787399291992,6.523741230661255
650,85,2021-06-22,-24,-21,dist,5.277777671813965,3.9563020701479186
651,85,2021-06-23,-23,-20,dist,11.857142448425293,8.888293545457495
652,85,2021-06-24,-22,-19,dist,5.646971702575684,4.23305550672965
653,85,2021-06-25,-21,-18,dist,7.414814472198486,5.558257219281299
654,85,2021-06-27,-19,-17,dist,0.555555522441864,0.4164528330280014
655,85,2021-06-28,-18,-16,dist,11.466666221618652,8.595586652420126
656,85,2021-06-29,-17,-15,dist,2.5185184478759766,1.8879195693009987
657,85,2021-06-30,-16,-14,dist,3.7617857456207275,2.819891563893223
658,85,2021-07-01,-15,-13,dist,4.827660083770752,3.6188871095110313
659,85,2021-07-02,-14,-12,dist,4.921238899230957,3.6890352067498364
660,85,2021-07-03,-13,-11,dist,4.563748359680176,3.421054884419027
661,85,2021-07-04,-12,-10,dist,6.215481758117676,4.659219253954653
662,85,2021-07-05,-11,-9,dist,3.776103973388672,2.8306247242651903
663,85,2021-07-06,-10,-8,dist,5.1712117195129395,3.8764186184543337
664,85,2021-07-07,-9,-7,dist,2.0247201919555664,1.5177609185176104
665,85,2021-07-08,-8,-6,dist,2.4887754917144775,1.8656237989311162
666,85,2021-07-09,-7,-5,dist,2.0119049549102783,1.5081544227528345
667,85,2021-07-10,-6,-4,dist,1.789199709892273,1.3412111984099446
668,85,2021-07-11,-5,-3,dist,0.7892857193946838,0.5916605283045441
669,85,2021-07-14,-2,-2,dist,0.9962797164916992,0.746826363272664
670,85,2021-07-15,-1,-1,dist,1.2333333492279053,0.9245253563429796
671,85,2021-07-16,0,0,dist,1.7724405527114868,1.3286482803843565
672,85,2021-07-19,3,1,dist,13.199999809265137,9.894919759550756
673,85,2021-07-21,5,2,dist,0.0,0.0
674,85,2021-07-24,8,3,dist,0.0,0.0
675,85,2021-07-27,11,4,dist,0.12244898080825806,0.0917896103972699
676,85,2021-07-30,14,5,dist,0.545918345451355,0.4092286592092455
677,85,2021-08-02,17,6,dist,0.1853741556406021,0.13895927439868253
678,85,2021-08-05,20,7,dist,0.0,0.0
679,85,2021-08-08,23,8,dist,0.512499988079071,0.3841777524310014
680,85,2021-08-11,26,9,dist,0.09068627655506134,0.06797980627052122
681,85,2021-06-17,-29,-23,si,0.379257,0.1777489454772692
682,85,2021-06-21,-25,-22,si,0.55875,0.2618731448211217
683,85,2021-06-22,-24,-21,si,0.961287,0.4505328854866427
684,85,2021-06-23,-23,-20,si,1.09238,0.5119731291985627
685,85,2021-06-24,-22,-19,si,0.486704,0.22810685830339011
686,85,2021-06-25,-21,-18,si,0.586378,0.2748217466020934
687,85,2021-06-27,-19,-17,si,2.0662,0.9683799406342758
688,85,2021-06-28,-18,-16,si,0.702571,0.3292787064521168
689,85,2021-06-29,-17,-15,si,1.68037,0.7875503827526948
690,85,2021-06-30,-16,-14,si,0.516734,0.24218122168411188
691,85,2021-07-01,-15,-13,si,0.249212,0.1167998750195282
692,85,2021-07-02,-14,-12,si,0.313269,0.14682190282768318
693,85,2021-07-03,-13,-11,si,0.387058,0.1814050929542259
694,85,2021-07-04,-12,-10,si,0.447935,0.20993672863615062
695,85,2021-07-05,-11,-9,si,0.453741,0.212657865958444
696,85,2021-07-06,-10,-8,si,0.611008,0.2863652554288392
697,85,2021-07-07,-9,-7,si,1.51574,0.7103921262302766
698,85,2021-07-08,-8,-6,si,1.85736,0.8705014841431026
699,85,2021-07-09,-7,-5,si,1.46165,0.6850413997812842
700,85,2021-07-10,-6,-4,si,1.80544,0.8461677862833932
701,85,2021-07-11,-5,-3,si,2.16204,1.0132979221996565
702,85,2021-07-14,-2,-2,si,2.26252,1.060390563974379
703,85,2021-07-15,-1,-1,si,2.39459,1.122288704889861
704,85,2021-07-16,0,0,si,1.74389,0.81732073113576
705,85,2021-07-19,3,1,si,0.892972,0.4185152319950008
706,85,2021-07-21,5,2,si,1.70392,0.7985877206686456
707,85,2021-07-24,8,3,si,2.17985,1.0216450554600844
708,85,2021-07-27,11,4,si,2.23692,1.048392438681456
709,85,2021-07-30,14,5,si,2.28465,1.0707623808779878
710,85,2021-08-02,17,6,si,2.41434,1.1315450710826434
711,85,2021-08-05,20,7,si,2.34251,1.0978800187470708
712,85,2021-08-08,23,8,si,2.21084,1.0361693485392909
713,85,2021-08-11,26,9,si,2.0945,0.9816434932041869
714,85,2021-06-17,-29,-23,si_norm,-6.90689,1.0
715,85,2021-06-21,-25,-22,si_norm,-4.74849,0.6875004524467597
716,85,2021-06-22,-24,-21,si_norm,-5.18017,0.7500003619574078
717,85,2021-06-23,-23,-20,si_norm,-2.30066,0.3330963718837277
718,85,2021-06-24,-22,-19,si_norm,-5.52551,0.7999997104340738
719,85,2021-06-25,-21,-18,si_norm,-4.74849,0.6875004524467597
720,85,2021-06-27,-19,-17,si_norm,-4.02902,0.5833334539858026
721,85,2021-06-28,-18,-16,si_norm,-2.58673,0.37451443413750624
722,85,2021-06-29,-17,-15,si_norm,-4.60459,0.6666661840567897
723,85,2021-06-30,-16,-14,si_norm,-4.98831,0.7222223026572018
724,85,2021-07-01,-15,-13,si_norm,-6.41354,0.9285713251550264
725,85,2021-07-02,-14,-12,si_norm,-6.90689,1.0
726,85,2021-07-03,-13,-11,si_norm,-6.90689,1.0
727,85,2021-07-04,-12,-10,si_norm,-6.2162,0.8999998552170368
728,85,2021-07-05,-11,-9,si_norm,-6.2162,0.8999998552170368
729,85,2021-07-06,-10,-8,si_norm,-6.90689,1.0
730,85,2021-07-07,-9,-7,si_norm,-6.90689,1.0
731,85,2021-07-08,-8,-6,si_norm,-6.90689,1.0
732,85,2021-07-09,-7,-5,si_norm,-6.73422,0.975000325761667
733,85,2021-07-10,-6,-4,si_norm,-6.90689,1.0
734,85,2021-07-11,-5,-3,si_norm,-6.90689,1.0
735,85,2021-07-14,-2,-2,si_norm,-6.90689,1.0
736,85,2021-07-15,-1,-1,si_norm,-6.90689,1.0
737,85,2021-07-16,0,0,si_norm,-6.90689,1.0
738,85,2021-07-19,3,1,si_norm,-1.89939,0.2749993122809253
739,85,2021-07-21,5,2,si_norm,-5.49412,0.795454973222391
740,85,2021-07-24,8,3,si_norm,-6.90689,1.0
741,85,2021-07-27,11,4,si_norm,-6.90689,1.0
742,85,2021-07-30,14,5,si_norm,-6.90689,1.0
743,85,2021-08-02,17,6,si_norm,-6.90689,1.0
744,85,2021-08-05,20,7,si_norm,-6.90689,1.0
745,85,2021-08-08,23,8,si_norm,-6.90689,1.0
746,85,2021-08-11,26,9,si_norm,-6.90689,1.0
